credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.164,392.5,91000,26.11,719,38899,0,0,629,0.315,1,1
1,debt_consolidation,0.147,690.77,60000,31.56,694,32690,1,1,10938,0.765,0,1
1,credit_card,0.065,413.52,58000,17.07,689,40575,2,0,29169,0.431,0,1
1,major_purchase,0.131,101.2,155000,30.9,684,38504,0,1,42609,0.79,0,1
1,credit_card,0.065,306.31,198000,12.27,674,39753,1,0,16541,0.803,0,1
1,credit_card,0.11,523.98,79000,18.85,719,37073,1,0,35944,0.339,0,1
1,debt_consolidation,0.082,314.25,60000,23.84,739,38777,0,0,29342,0.351,0,1
1,small_business,0.124,246.92,40000,18.03,689,35977,1,0,3160,0.316,0,1
1,debt_consolidation,0.082,314.25,45000,7.68,704,35125,0,0,8469,0.326,0,1
1,debt_consolidation,0.124,404.05,182000,26.17,689,38108,0,0,34905,0.629,0,1
1,credit_card,0.124,1002.18,150000,17.26,679,36251,0,0,28509,0.966,0,1
1,debt_consolidation,0.147,552.62,43930,17.32,694,39692,0,0,24532,0.492,0,1
1,credit_card,0.103,155.63,64000,20.53,704,37681,0,0,5582,0.473,0,1
1,debt_consolidation,0.2,395.43,37960,27.25,729,40360,0,0,8815,0.255,0,1
1,debt_consolidation,0.139,696.5,116000,21.38,704,35247,0,1,19658,0.44,0,1
1,debt_consolidation,0.147,172.7,42000,16.49,679,38534,0,0,9104,0.82,0,1
1,credit_card,0.088,475.68,19396,33.6,719,40603,0,0,11196,0.767,0,1
1,vacation,0.124,448.95,111364,28.97,764,39173,0,0,14702,0.274,0,1
1,credit_card,0.065,612.62,100000,12.08,724,36770,1,0,7975,0.239,1,1
1,home_improvement,0.124,224.48,22082,22.72,729,40695,0,0,1305,0.081,1,1
1,debt_consolidation,0.082,541.28,81000,26.77,664,38200,0,1,17351,0.39,0,1
1,debt_consolidation,0.18,361.38,100000,8.5,684,36526,1,1,10564,0.618,0,1
1,debt_consolidation,0.082,628.49,92000,12.61,724,39295,0,0,15239,0.511,0,1
1,credit_card,0.164,84.86,13000,13.19,709,41640,2,0,2462,0.199,0,1
1,other,0.076,171.24,52000,25.48,734,36831,0,0,204,0.01,0,1
1,debt_consolidation,0.18,431.42,165000,19.85,729,32660,2,1,10388,0.249,0,1
1,debt_consolidation,0.088,380.54,52000,8.17,674,40878,0,0,413,0.049,0,1
1,medical,0.088,79.28,38000,0.25,784,39052,0,0,8,0,0,1
1,credit_card,0.164,883.12,125000,26.5,664,36982,0,1,31349,0.738,1,1
1,credit_card,0.082,62.85,28000,23.45,684,31717,0,0,6045,0.358,0,1
1,debt_consolidation,0.065,1225.24,179000,26.11,709,32874,2,0,56298,0.703,0,1
1,moving,0.139,170.65,80000,26.46,704,40179,0,0,18181,0.403,0,1
1,debt_consolidation,0.172,299.46,65000,20.69,709,38534,0,0,32574,0.437,0,1
1,credit_card,0.2,264.94,40000,25.17,679,38292,0,0,10650,0.598,0,1
1,debt_consolidation,0.124,561.18,145000,27.12,699,38261,1,0,34891,0.351,0,1
1,credit_card,0.065,765.77,104000,13.31,674,38504,0,0,23287,0.838,0,1
1,credit_card,0.18,609.06,30000,8.32,714,42401,0,0,7156,0.231,0,1
1,debt_consolidation,0.2,371.64,50000,17.21,699,34274,2,1,7216,0.251,0,1
1,debt_consolidation,0.088,1268.46,150000,8.53,709,37316,0,0,17974,0.731,0,1
1,other,0.07,169.88,158500,19.34,799,39387,2,0,8022,0.135,0,1
1,credit_card,0.2,237.85,60000,25.76,734,40756,2,0,6998,0.193,0,1
1,debt_consolidation,0.225,384.5,38000,21.73,704,38412,1,0,3862,0.111,0,1
1,debt_consolidation,0.139,278.6,39999,18.63,754,41061,0,0,5350,0.194,0,1
1,credit_card,0.225,184.56,55000,31.36,679,33239,0,0,24466,0.644,0,1
1,debt_consolidation,0.117,49.62,68000,9.57,689,36434,0,0,4815,0.594,0,1
1,debt_consolidation,0.11,271.91,84000,11.29,749,39295,0,0,11499,0.218,0,1
1,other,0.2,74.33,50000,27.27,699,40391,0,0,9699,0.614,0,1
1,credit_card,0.164,424.26,40000,18.96,669,41699,0,0,11884,0.787,0,1
1,medical,0.082,314.25,72000,33.08,694,32203,1,0,9671,0.469,0,1
1,debt_consolidation,0.2,743.28,63000,23.49,684,39295,0,0,16183,0.364,0,1
1,debt_consolidation,0.082,314.25,58000,24.62,714,37104,0,1,10749,0.326,0,1
1,credit_card,0.117,264.61,45000,38.19,724,38930,1,0,8252,0.472,0,1
1,debt_consolidation,0.065,459.47,70000,8.35,759,42005,1,0,6399,0.228,0,1
1,debt_consolidation,0.225,279.04,53000,29.35,739,38534,0,0,7507,0.391,0,1
1,home_improvement,0.082,568.78,250000,0.52,714,40603,0,0,3586,0.079,1,1
1,debt_consolidation,0.139,546.07,35000,10.08,704,34182,1,0,8406,0.459,0,1
1,debt_consolidation,0.124,668.12,130000,9.32,669,33756,0,1,13513,0.913,0,1
1,debt_consolidation,0.156,279.57,55000,31.64,684,36434,0,0,27489,0.818,0,1
1,debt_consolidation,0.082,549.93,120000,17.29,744,37500,0,1,812,0.015,0,1
1,debt_consolidation,0.139,341.3,111000,9.03,674,40330,0,0,15963,0.732,0,1
1,other,0.2,289.88,16848,16.81,684,38047,0,0,3887,0.498,0,1
1,debt_consolidation,0.2,278.73,50000,23.12,699,39600,0,1,4027,0.424,0,1
1,debt_consolidation,0.2,743.28,56500,31.14,719,36434,2,0,12460,0.38,0,1
1,debt_consolidation,0.117,1190.74,145000,15.11,679,39814,4,0,29711,0.16,0,1
1,debt_consolidation,0.065,306.31,110000,19.04,724,35796,0,0,26832,0.314,0,1
1,home_improvement,0.103,97.27,80000,29.75,739,37956,1,0,6010,0.601,0,1
1,credit_card,0.065,765.77,75000,17.22,714,39083,0,0,26098,0.492,0,1
1,credit_card,0.11,261.99,71500,25.85,694,39387,0,0,11829,0.314,0,1
1,debt_consolidation,0.147,236.54,56160,4.64,669,36495,2,0,3261,0.48,1,1
1,credit_card,0.082,471.37,52000,27.6,714,41548,0,0,14148,0.276,0,1
1,debt_consolidation,0.225,192.25,60000,26.02,674,40575,0,2,3347,0.323,0,1
1,credit_card,0.11,523.98,70000,31.94,669,39326,0,0,14996,0.819,0,1
1,credit_card,0.082,157.13,26000,21.14,769,38657,0,0,5947,0.259,0,1
1,credit_card,0.103,642.3,65000,28.9,739,38626,1,1,13014,0.272,0,1
1,home_improvement,0.147,283.85,151945,17.66,669,38749,0,0,34201,0.844,0,1
1,credit_card,0.103,321.15,70000,21.16,764,38534,1,0,13919,0.128,0,1
1,other,0.131,590.32,65000,9.95,704,33359,0,0,2064,0.168,0,1
1,credit_card,0.065,214.42,40000,8.61,669,41671,0,0,6764,0.398,0,1
1,debt_consolidation,0.172,1227.03,70000,24.26,739,32843,0,1,15720,0.239,0,1
1,debt_consolidation,0.18,253.78,78000,18.43,689,40940,0,0,5418,0.317,1,1
1,credit_card,0.18,614.34,37000,22.32,734,38869,0,0,3703,0.266,0,1
1,medical,0.288,316.21,45000,33.18,669,38657,0,0,15750,0.784,0,1
1,debt_consolidation,0.139,273.04,49000,32.43,679,38292,0,0,12262,0.555,1,1
1,house,0.225,284.63,80000,15.14,664,36647,3,3,6041,0.604,0,1
1,credit_card,0.124,538.74,138000,25.1,699,32782,0,1,38659,0.672,0,1
1,credit_card,0.082,456.24,55000,35.35,779,37196,0,0,40123,0.72,0,1
1,other,0.07,555.96,165000,9.59,824,35643,0,0,2771,0.039,0,1
1,debt_consolidation,0.065,367.57,78600,2.2,764,34060,0,0,8484,0.136,0,1
1,debt_consolidation,0.076,330.02,68000,23.33,724,35004,0,1,8334,0.391,0,1
1,debt_consolidation,0.117,138.92,52000,16.22,694,37865,1,0,2764,0.369,0,1
1,debt_consolidation,0.103,194.54,98000,16.36,724,37165,0,0,2723,0.345,1,1
1,debt_consolidation,0.11,98.25,117000,11.73,694,36373,0,0,23846,0.9,0,1
1,credit_card,0.088,142.71,30000,22.16,704,41275,0,0,4905,0.527,0,1
1,debt_consolidation,0.124,334.06,45000,28,729,24351,0,0,9597,0.204,1,1
1,credit_card,0.131,729.41,60000,24.92,694,38565,0,0,29596,0.796,0,1
1,credit_card,0.2,397.41,40000,17.01,679,38657,0,0,18204,0.459,0,1
1,debt_consolidation,0.124,517.79,59000,7.12,669,36526,0,1,10569,0.724,0,1
1,debt_consolidation,0.18,679.39,57000,12.69,694,35370,0,2,477,0.064,0,1
1,medical,0.139,409.55,11268,35.46,724,37226,0,0,11281,0.917,0,1
1,other,0.147,276.31,41000,5.56,689,38777,0,1,0,0,0,1
1,credit_card,0.088,158.56,45000,30.83,729,40238,0,0,11338,0.459,0,1
1,debt_consolidation,0.11,261.99,39000,20.92,679,39326,0,0,7797,0.666,0,1
1,vacation,0.076,130.77,50000,21.39,794,39387,1,0,524,0.021,0,1
1,debt_consolidation,0.131,729.41,172000,8.39,714,38899,0,0,8876,0.576,0,1
1,credit_card,0.065,612.62,90000,11.4,729,39569,1,0,23312,0.64,0,1
1,debt_consolidation,0.124,808.1,55000,19.5,774,39295,0,0,756,0.019,0,1
1,medical,0.172,465.41,49000,17.07,714,37104,0,0,12158,0.407,0,1
1,credit_card,0.103,308.31,80400,12.73,719,38808,2,0,46,0.001,1,1
1,car,0.103,214.1,68000,7.48,809,32234,0,0,825,0.034,0,1
1,credit_card,0.139,341.3,55000,20.03,669,36951,1,0,17281,0.711,0,1
1,home_improvement,0.131,539.72,110000,27.7,689,36251,0,1,15442,0.296,0,1
1,debt_consolidation,0.2,317.93,85000,12.98,699,34578,2,0,15420,0.749,0,1
1,credit_card,0.124,330.72,84612,12.48,714,38108,0,0,18888,0.486,0,1
1,debt_consolidation,0.124,334.06,30000,13.84,694,33117,0,0,3831,0.22,0,1
1,credit_card,0.082,282.82,85000,9.73,719,40909,1,0,9380,0.32,0,1
1,credit_card,0.088,494.7,80000,16.58,674,39173,0,1,16775,0.411,0,1
1,credit_card,0.065,490.1,200000,5.19,739,32051,3,0,17940,0.333,0,1
1,debt_consolidation,0.18,304.53,52000,24.28,674,38169,0,0,11087,0.59,0,1
1,major_purchase,0.11,65.5,94000,13.94,774,34486,1,0,3155,0.192,0,1
1,credit_card,0.2,402.71,192000,8.96,689,38930,0,0,10328,0.956,0,1
1,debt_consolidation,0.124,561.18,35000,6.24,734,41091,0,0,8720,0.204,0,1
1,debt_consolidation,0.131,269.86,118000,26.03,669,34790,1,1,84067,0.621,0,1
1,debt_consolidation,0.076,311.34,55000,22.13,764,38687,0,0,12945,0.243,0,1
1,credit_card,0.082,942.73,135000,32.37,734,38443,5,0,28834,0.208,0,1
1,credit_card,0.147,733.27,80000,23.12,679,37956,1,0,18954,0.501,1,1
1,credit_card,0.156,385.45,52000,10.59,719,37773,0,2,1255,0.078,0,1
1,debt_consolidation,0.103,406.79,61000,34.74,719,36708,0,0,35514,0.468,0,1
1,debt_consolidation,0.156,963.61,90000,19.28,729,35065,0,0,3361,0.533,0,1
1,major_purchase,0.147,276.31,60000,2.98,689,42036,0,0,4522,0.754,0,1
1,debt_consolidation,0.2,371.64,120000,25.15,664,38353,0,1,27237,0.926,1,1
1,credit_card,0.103,642.3,102000,12.32,734,38412,0,0,27617,0.682,0,1
1,credit_card,0.07,308.87,45427.2,15.83,729,37012,1,0,12358,0.344,0,1
1,major_purchase,0.225,558.08,92000,11.31,699,36281,0,0,1015,0.406,0,1
1,major_purchase,0.156,104.84,64992,11.72,684,39356,2,0,1700,0.207,0,1
1,major_purchase,0.11,243.63,60000,29.48,734,35096,0,0,16611,0.386,0,1
1,credit_card,0.076,342.48,93000,10.08,724,37408,0,0,4902,0.238,0,1
1,home_improvement,0.172,866.56,65000,16.12,764,34121,1,0,3407,0.049,1,1
1,debt_consolidation,0.131,547.06,85000,26.54,779,38930,0,0,1498,0.042,0,1
1,debt_consolidation,0.164,245.32,72096,13.25,694,38473,0,0,7468,0.602,0,1
1,debt_consolidation,0.11,478.56,40000,21.75,679,39173,0,0,13369,0.662,0,1
1,credit_card,0.065,306.31,70000,5.84,689,39814,0,0,8767,0.445,0,1
1,debt_consolidation,0.18,650.48,48000,23.33,689,31199,0,0,16577,0.614,0,1
1,debt_consolidation,0.082,565.64,90000,17.67,709,34274,0,3,13302,0.439,0,1
1,home_improvement,0.131,455.89,80000,9.02,729,41275,0,0,3829,0.128,0,1
1,debt_consolidation,0.076,311.34,60000,18.62,699,31533,0,1,5003,0.217,0,1
1,credit_card,0.088,681.99,36000,29.8,754,36069,0,0,37336,0.379,0,1
1,credit_card,0.065,336.94,137000,9.47,679,38961,0,1,9897,0.396,0,1
1,credit_card,0.065,392.08,71500,10.46,709,37834,1,0,13252,0.382,1,1
1,debt_consolidation,0.082,527.93,82540,23.36,709,38808,1,0,32276,0.568,1,1
1,home_improvement,0.164,588.75,98600,23,679,32752,3,0,21965,0.58,1,1
1,debt_consolidation,0.088,792.79,42876,22.14,729,37165,0,0,3195,0.206,0,1
1,debt_consolidation,0.139,390.04,53000,40.65,714,39387,0,0,90,0.069,0,1
1,medical,0.124,430.99,145000,18.41,719,37834,0,0,32322,0.413,0,1
1,credit_card,0.139,278.6,75000,12.56,734,37500,0,1,3961,0.2,0,1
1,other,0.117,330.76,24000,18.4,699,39083,2,0,1586,0.198,0,1
1,debt_consolidation,0.11,456.81,90000,17.76,734,30560,1,0,21455,0.27,0,1
1,home_improvement,0.139,341.3,59965,16.05,669,39052,2,1,18314,0.313,0,1
1,major_purchase,0.076,373.61,150000,13.32,694,38353,0,0,54276,0.796,0,1
1,debt_consolidation,0.25,644.11,45000,8.11,669,33420,0,0,10018,0.765,1,1
1,credit_card,0.103,324.23,65000,14.53,679,36861,0,3,11338,0.428,0,1
1,debt_consolidation,0.288,1003.13,95000,16.76,669,34759,2,0,8756,0.724,0,1
1,home_improvement,0.088,190.27,80000,26.61,719,35521,0,0,45961,0.84,0,1
1,debt_consolidation,0.088,285.41,80000,19.13,714,39417,1,0,11009,0.414,0,1
1,home_improvement,0.18,253.78,38428,13.59,724,39508,0,0,0,0,1,1
1,credit_card,0.156,314.51,38000,28.49,689,35217,1,2,8981,0.364,0,1
1,credit_card,0.11,392.98,50000,24.48,679,38777,0,0,18502,0.393,0,1
1,house,0.117,238.15,120000,23.68,769,39356,0,0,18817,0.299,0,1
1,debt_consolidation,0.088,443.96,80000,7.73,694,38443,0,0,14172,0.242,0,1
1,credit_card,0.164,353.55,51500,27.87,664,41913,1,1,26757,0.749,0,1
1,other,0.131,683.83,39040.68,19.09,789,34304,0,0,1684,0.036,0,1
1,other,0.156,524.18,165000,10.82,684,34731,0,0,33435,0.64,0,1
1,home_improvement,0.131,269.86,122000,16.37,679,36739,1,0,29213,0.864,0,1
1,debt_consolidation,0.076,373.61,72000,11.37,804,36039,1,0,12503,0.188,0,1
1,major_purchase,0.082,377.09,60000,16.1,724,37987,0,0,234,0.023,0,1
1,debt_consolidation,0.082,651.76,93600,8.5,774,37865,0,0,11499,0.446,0,1
1,debt_consolidation,0.139,341.3,102000,35.08,684,40878,1,0,20331,0.283,0,1
1,debt_consolidation,0.11,229.24,48000,15.5,714,40057,0,0,5742,0.174,0,1
1,credit_card,0.172,285.98,70000,16.9,684,40969,0,0,8745,0.453,0,1
1,debt_consolidation,0.139,464.33,75000,14.86,719,39661,0,0,11314,0.357,0,1
1,credit_card,0.147,236.54,164491,26.24,709,34881,3,1,117547,0.388,0,1
1,debt_consolidation,0.124,501.09,67000,19.15,674,38899,0,0,21354,0.69,0,1
1,debt_consolidation,0.164,282.84,50000,25.35,674,39083,1,0,64461,0.93,0,1
1,moving,0.2,222.99,0,,694,41275,0,0,12117,0.556,0,1
1,other,0.11,81.88,105000,10.25,749,39692,2,0,3424,,0,1
1,credit_card,0.172,232.36,44000,33.12,694,35490,0,0,19801,0.525,0,1
1,credit_card,0.131,337.33,112000,11.73,709,38596,1,0,2017,0.172,0,1
1,other,0.2,334.48,76000,27.79,684,38808,1,2,10472,0.336,0,1
1,debt_consolidation,0.103,226.96,115000,12.87,674,34973,0,1,10876,0.625,1,1
1,debt_consolidation,0.172,714.95,84000,17.83,669,41334,0,0,6719,0.546,0,1
1,debt_consolidation,0.082,628.49,80000,30.8,724,35521,0,0,17947,0.561,0,1
1,debt_consolidation,0.082,113.13,67000,11.18,804,36526,0,0,4081,0.114,0,1
1,debt_consolidation,0.18,812.07,100000,9.88,679,32905,0,0,3123,0.946,0,1
1,debt_consolidation,0.07,1235.45,85000,6.97,709,40695,0,0,1486,0.039,0,1
1,debt_consolidation,0.082,471.37,61800,10.16,724,42095,1,0,5393,0.159,0,1
1,credit_card,0.082,358.24,54110,22.64,664,39753,0,0,9082,0.688,0,1
1,major_purchase,0.07,123.55,85000,13.53,699,38047,0,0,25341,0.555,0,1
1,debt_consolidation,0.07,481.83,65000,5.56,754,36192,0,0,11256,0.417,0,1
1,debt_consolidation,0.124,501.09,145000,13.46,669,40664,0,0,29472,0.692,0,1
1,home_improvement,0.139,341.3,70000,16.96,709,38018,0,0,3471,0.292,1,1
1,credit_card,0.11,435.05,121000,13.11,669,36526,1,0,36354,0.797,0,1
1,debt_consolidation,0.139,341.3,44000,25.7,689,41061,1,0,8789,0.259,1,1
1,debt_consolidation,0.124,668.12,93000,24.36,709,36586,0,0,17246,0.532,0,1
1,debt_consolidation,0.082,157.13,72000,29.13,774,35462,0,0,7891,0.151,0,1
1,debt_consolidation,0.11,600.37,3000,414.8,704,36831,0,0,19999,0.447,0,1
1,home_improvement,0.172,325.31,61000,9.36,689,27454,0,0,14131,0.93,0,1
1,debt_consolidation,0.25,477.12,45000,26.8,699,41487,1,0,9668,0.921,0,1
1,debt_consolidation,0.2,185.82,68000,16.55,664,29799,1,0,4960,0.902,0,1
1,debt_consolidation,0.131,168.67,33500,8.92,684,41518,1,0,2355,0.62,0,1
1,credit_card,0.103,486.34,65000,7.98,754,41518,1,0,3392,0.144,0,1
1,debt_consolidation,0.11,982.45,75000,26,704,29983,0,0,30261,0.582,0,1
1,moving,0.088,826.66,75000,25.47,744,37956,0,0,4779,0.187,0,1
1,other,0.124,334.06,80000,19.28,674,38231,0,1,15718,0.721,0,1
1,credit_card,0.065,551.36,67000,14.02,739,37469,2,0,12767,0.181,0,1
1,debt_consolidation,0.082,305.52,120000,8.02,734,27729,0,0,18073,0.508,0,1
1,credit_card,0.07,494.18,50000,7.03,699,37469,0,0,14648,0.476,0,1
1,credit_card,0.07,259.45,36000,29.6,749,38777,1,0,8581,0.219,0,1
1,credit_card,0.065,612.62,88000,9.36,689,41487,1,0,32067,0.34,0,1
1,debt_consolidation,0.082,209.76,60000,26.62,734,37012,0,0,23335,0.507,0,1
1,debt_consolidation,0.103,856.4,128000,25.32,729,36951,0,0,16912,0.493,0,1
1,moving,0.088,443.96,205000,6.01,679,38657,0,2,8588,0.636,0,1
1,vacation,0.172,285.98,46800,32.56,664,38991,1,0,8254,0.718,0,1
1,debt_consolidation,0.082,314.25,65000,19.48,729,36678,0,0,19797,0.311,0,1
1,debt_consolidation,0.2,66.9,25992,27.84,704,38078,1,0,13180,0.298,1,1
1,home_improvement,0.082,377.09,31200,13.92,804,39569,0,0,2665,0.081,0,1
1,credit_card,0.082,373.95,37440,26.96,664,41000,0,1,13364,0.526,0,1
1,credit_card,0.088,475.68,91000,27.63,709,36373,0,0,42891,0.392,0,1
1,debt_consolidation,0.065,1225.24,5500,742.36,699,30773,0,0,136164,0.895,0,1
1,home_improvement,0.076,373.61,40000,14.82,764,38322,0,1,1144,0.041,0,1
1,home_improvement,0.2,185.82,115000,26.43,694,35156,0,2,34904,0.933,0,1
1,home_improvement,0.07,247.09,120000,6.53,724,37622,0,0,5106,0.07,0,1
1,debt_consolidation,0.131,337.33,55000,22.87,679,37104,3,4,3887,0.367,0,1
1,debt_consolidation,0.139,580.42,185000,20.85,694,36465,1,0,34892,0.543,0,1
1,other,0.172,35.75,30000,34.96,669,35004,1,0,2878,0.757,1,1
1,credit_card,0.156,240.91,25000,20.21,709,38626,0,0,10859,0.468,0,1
1,debt_consolidation,0.288,952.98,56613,27.81,714,37104,2,1,8672,0.363,0,1
1,credit_card,0.103,486.34,56000,23.85,669,38626,1,0,16789,0.622,0,1
1,credit_card,0.088,190.27,49000,14.11,739,39539,1,0,5923,0.186,0,1
1,small_business,0.2,896.16,100000,6.96,764,40422,1,0,3384,0.092,0,1
1,debt_consolidation,0.082,553.85,45000,38.8,714,31107,0,1,360,0.009,0,1
1,credit_card,0.088,413.33,50000,27.56,734,36678,0,0,38483,0.567,0,1
1,debt_consolidation,0.2,927.29,97752,26.33,684,37288,0,1,20983,0.954,0,1
1,debt_consolidation,0.124,334.06,50000,20.12,694,32905,0,0,28808,0.455,0,1
1,debt_consolidation,0.139,812.58,110000,28.93,664,39417,0,0,32517,0.531,0,1
1,home_improvement,0.11,435.05,90000,25.09,729,37591,1,1,16150,0.489,0,1
1,debt_consolidation,0.172,268.11,65000,10.38,699,42339,2,0,4103,0.383,0,1
1,other,0.088,237.84,58000,11.28,689,38718,0,3,7163,0.338,0,1
1,debt_consolidation,0.156,481.81,49200,11.28,674,35217,0,8,3276,0.84,0,1
1,home_improvement,0.139,341.3,66000,28.98,699,34029,1,0,15412,0.502,0,1
1,credit_card,0.18,355.28,20000,25.93,719,39630,0,0,6102,0.701,0,1
1,credit_card,0.147,324.06,109000,2.27,714,35309,0,0,5251,0.625,0,1
1,home_improvement,0.103,856.4,93000,0.7,799,38412,0,0,255,0.007,0,1
1,credit_card,0.18,634.43,74000,28.49,669,38322,0,0,20120,0.93,1,1
1,debt_consolidation,0.124,484.86,110000,13.68,709,37865,0,0,12772,0.551,0,1
1,credit_card,0.124,269.37,85000,38.16,744,37803,0,0,7562,0.272,0,1
1,debt_consolidation,0.124,897.89,157000,20.13,739,38991,1,0,33590,0.373,0,1
1,home_improvement,0.124,668.12,32000,43.44,709,31321,0,1,7196,0.935,0,1
1,debt_consolidation,0.117,264.61,65000,12.09,684,42005,2,0,6772,0.21,0,1
1,debt_consolidation,0.164,176.78,85000,25.22,674,35370,0,1,9366,0.909,0,1
1,debt_consolidation,0.288,632.41,40000,23.91,719,39630,1,0,3672,0.26,1,1
1,credit_card,0.131,353.31,60000,28.84,689,40026,0,0,19062,0.574,1,1
1,credit_card,0.147,103.62,65000,22.81,669,36465,1,0,28168,0.36,1,1
1,debt_consolidation,0.2,529.88,69500,28.03,664,38626,1,0,8775,0.279,0,1
1,other,0.147,165.79,90000,22.69,704,38777,0,1,4832,0.288,0,1
1,credit_card,0.147,827.88,95500,16.66,679,37408,1,0,45255,0.838,0,1
1,debt_consolidation,0.2,476.89,48360,16.08,664,37895,0,1,4252,0.924,0,1
1,credit_card,0.139,409.55,45000,8.35,684,38412,0,0,7862,0.517,1,1
1,credit_card,0.117,363.84,87000,4.55,684,38384,0,0,8127,0.423,1,1
1,debt_consolidation,0.172,374.33,39000,25.14,694,39692,0,0,6301,0.578,0,1
1,debt_consolidation,0.076,622.68,271000,4.57,684,38534,0,0,4750,0.152,1,1
1,major_purchase,0.288,316.21,85000,21.35,704,39114,0,0,13669,0.365,1,1
1,credit_card,0.082,942.73,75000,32.94,734,40725,0,0,12157,0.202,0,1
1,debt_consolidation,0.225,807.45,41200,35.36,679,40452,0,0,5848,0.713,0,1
1,other,0.124,213.8,55000,18.9,719,39264,1,0,2132,0.052,1,1
1,home_improvement,0.139,348.25,47000,5.31,689,42217,0,0,5611,0.79,0,1
1,debt_consolidation,0.147,690.77,55000,23.75,699,37530,1,0,11739,0.321,0,1
1,medical,0.2,317.93,52000,28.04,719,37956,0,0,29570,0.646,0,1
1,debt_consolidation,0.172,598.92,23000,8.92,709,32599,0,0,6342,0.161,1,1
1,debt_consolidation,0.2,927.29,122000,23.98,674,39965,1,0,5937,0.134,1,1
1,debt_consolidation,0.07,339.75,77000,14.59,684,39052,0,1,30659,0.563,0,1
1,debt_consolidation,0.156,385.45,48000,21.63,694,34912,0,0,5878,0.405,0,1
1,debt_consolidation,0.082,314.25,35084,16.83,679,39264,0,0,9355,0.773,0,1
1,credit_card,0.2,529.88,55000,23.74,729,36039,0,0,21505,0.559,0,1
1,debt_consolidation,0.156,349.46,80000,16.05,704,37530,1,0,8439,0.721,0,1
1,debt_consolidation,0.147,283.85,60000,20.64,699,38626,0,1,6618,0.487,0,1
1,debt_consolidation,0.2,476.89,75000,26.48,689,36647,0,0,13935,0.433,0,1
1,debt_consolidation,0.076,1245.36,156000,24.46,734,34912,1,0,51428,0.339,0,1
1,debt_consolidation,0.25,438.36,50000,36.51,689,37226,0,0,47604,0.658,0,1
1,debt_consolidation,0.117,661.52,48000,18.05,664,36617,0,0,7049,0.629,0,1
1,debt_consolidation,0.156,349.46,0,,774,38687,0,0,3930,0.914,0,1
1,home_improvement,0.131,547.06,135000,30.89,704,33573,0,0,27712,0.981,0,1
1,debt_consolidation,0.124,538.74,130000,19.94,704,38930,0,0,27700,0.718,0,1
1,debt_consolidation,0.147,552.62,68000,25.77,669,39173,0,0,4590,0.478,0,1
1,credit_card,0.088,702.66,82500,20.77,734,31898,1,0,38898,0.339,0,1
1,credit_card,0.164,565.68,72000,20.55,714,39295,0,0,20427,0.356,0,1
1,debt_consolidation,0.156,524.18,115000,17,699,35704,0,0,24745,0.884,0,1
1,debt_consolidation,0.2,891.93,74600,35.92,719,36281,0,0,13509,0.675,1,1
1,debt_consolidation,0.117,264.61,100000,3.04,674,39052,0,1,6439,0.644,0,1
1,debt_consolidation,0.082,251.4,320000,7.11,709,29646,0,0,35060,0.726,0,1
1,debt_consolidation,0.082,611.03,85000,19.94,754,38596,1,0,25153,0.175,0,1
1,major_purchase,0.088,475.68,40000,27.15,684,37834,0,0,4078,0.137,1,1
1,credit_card,0.131,303.6,36000,23.23,694,41821,2,0,8660,0.637,0,1
1,debt_consolidation,0.088,1268.46,250000,3.77,684,36130,0,0,32410,0.358,0,1
1,debt_consolidation,0.139,696.5,110000,37.88,714,35217,0,0,22456,0.666,0,1
1,major_purchase,0.172,748.65,32000,30.72,674,31656,0,0,16508,0.461,0,1
1,credit_card,0.225,384.5,70000,3.82,664,40603,0,0,6323,0.944,0,1
1,credit_card,0.082,179.12,90082,14.1,744,38292,1,0,17746,0.197,0,1
1,debt_consolidation,0.088,824.5,110000,16.1,739,38200,0,0,10104,0.338,0,1
1,other,0.18,180.69,141000,17.35,684,38718,0,0,16813,0.611,0,1
1,debt_consolidation,0.124,336.71,137917,40.96,774,33543,0,0,30795,0.169,0,1
1,other,0.2,927.29,80000,27.11,704,38473,1,0,6440,0.57,0,1
1,credit_card,0.082,509.19,56000,39.82,769,35125,0,0,22198,0.478,0,1
1,credit_card,0.2,371.64,30000,34.72,709,37803,2,0,21603,0.39,0,1
1,debt_consolidation,0.117,122.39,27500,17.29,679,37987,0,0,28487,0.768,0,1
1,house,0.172,299.46,49000,39.68,674,37895,0,0,0,0,1,1
1,debt_consolidation,0.172,673.79,85000,7.29,704,42309,0,0,4272,0.362,0,1
1,other,0.2,264.94,70000,16.41,704,37895,0,0,11694,0.368,0,1
1,credit_card,0.117,661.52,56000,15.9,684,38443,0,0,12746,0.38,0,1
1,debt_consolidation,0.117,211.69,50000,25.11,734,40575,0,0,7921,0.323,0,1
1,credit_card,0.07,123.55,60000,14.93,679,40391,0,0,4058,0.338,0,1
1,debt_consolidation,0.147,710.21,60000,15.98,689,34912,0,0,3885,0.338,0,1
1,debt_consolidation,0.139,102.39,50000,9.49,709,40878,0,0,6516,0.31,0,1
1,debt_consolidation,0.124,561.18,80000,11.81,759,41548,0,0,2165,0.238,0,1
